Date;Région;Filière;Valeur (TWh)
2016-04;Corse;Eolien;0,00469401
2016-05;Corse;Eolien;0,003477735
2016-06;Corse;Eolien;0,00175191
2016-07;Corse;Eolien;0,001827419
2016-08;Corse;Eolien;0,002322861
2016-09;Corse;Eolien;0,00136368
2016-10;Corse;Eolien;0,002641861
2016-11;Corse;Eolien;0,0030177
2016-12;Corse;Eolien;0,001501485
2017-01;Corse;Eolien;0,003042588
2017-02;Corse;Eolien;0,00172424
2017-03;Corse;Eolien;0,003018406
2017-04;Corse;Eolien;0,00221841
2017-05;Corse;Eolien;0,001995749
2017-06;Corse;Eolien;0,00145878
2017-07;Corse;Eolien;0,001801193
2017-08;Corse;Eolien;0,001006694
2017-09;Corse;Eolien;0,00038307
2017-10;Corse;Eolien;0,000914985
2017-11;Corse;Eolien;0,00258582
2017-12;Corse;Eolien;0,002224994
2018-01;Corse;Eolien;0,001601336
2018-02;Corse;Eolien;0,001236088
2018-03;Corse;Eolien;0,002750524
2018-04;Corse;Eolien;0,00177981
2018-05;Corse;Eolien;0,00048391
2018-06;Corse;Eolien;0,00046353
2018-07;Corse;Eolien;0,000963604
2018-08;Corse;Eolien;0,000762879
2018-09;Corse;Eolien;0,00062859
2018-10;Corse;Eolien;0,000735346
2018-11;Corse;Eolien;0,00059193
2018-12;Corse;Eolien;0,001252307
2019-01;Corse;Eolien;0,001013049
2019-02;Corse;Eolien;0,000821156
2019-03;Corse;Eolien;0,001664196
2019-04;Corse;Eolien;0,00085197
2019-05;Corse;Eolien;0,00136431
2019-06;Corse;Eolien;0,00023946
2019-07;Corse;Eolien;0,000672328
2019-08;Corse;Eolien;0,000228315
2019-09;Corse;Eolien;-8,16E-06
2019-10;Corse;Eolien;0,000147418
2019-11;Corse;Eolien;0,00112455
2019-12;Corse;Eolien;0,001080009
2020-01;Corse;Eolien;0,000734359
2020-02;Corse;Eolien;0,001573453
2020-03;Corse;Eolien;0,000980327
2020-04;Corse;Eolien;0,00071391
2020-05;Corse;Eolien;0,000994108
2020-06;Corse;Eolien;0,00151293
2020-07;Corse;Eolien;0,000420391
2020-08;Corse;Eolien;0,0008308
2020-09;Corse;Eolien;0,00070893
2020-10;Corse;Eolien;0,001137335
2020-11;Corse;Eolien;0,00048522
2020-12;Corse;Eolien;0,001195174
2021-01;Corse;Eolien;0,002059578
2021-02;Corse;Eolien;0,00104832
2021-03;Corse;Eolien;-3,00E-06
2021-04;Corse;Eolien;0,00039567
2021-05;Corse;Eolien;0,00166098
2021-06;Corse;Eolien;0,00040113
2021-07;Corse;Eolien;0,000968347
2021-08;Corse;Eolien;0,001047397
2021-09;Corse;Eolien;0,00066456
2021-10;Corse;Eolien;0,001075562
2021-11;Corse;Eolien;0,00114807
2021-12;Corse;Eolien;0,00151156
2022-01;Corse;Eolien;0,001075998
2022-02;Corse;Eolien;0,001106473
2022-03;Corse;Eolien;0,000274925
2022-04;Corse;Eolien;0,001324512
2022-05;Corse;Eolien;0,000430092
2022-06;Corse;Eolien;0,000617646
2022-07;Corse;Eolien;0,00043008
2022-08;Corse;Eolien;0,000177132
2022-09;Corse;Eolien;0,001289806
2022-10;Corse;Eolien;0,00038367
2022-11;Corse;Eolien;0,001248332
2022-12;Corse;Eolien;0,001355977
2023-01;Corse;Eolien;0,00171309
2023-02;Corse;Eolien;0,000537406
2023-03;Corse;Eolien;0,001144517
2023-04;Corse;Eolien;0,001250747
2023-05;Corse;Eolien;0,000659153
2023-06;Corse;Eolien;0,000254804
2023-07;Corse;Eolien;0,000896598
2023-08;Corse;Eolien;0,000807235
2023-09;Corse;Eolien;0,000628378
2023-10;Corse;Eolien;0,003172526
2023-11;Corse;Eolien;0,003282081
2023-12;Corse;Eolien;0,003513607
2024-01;Corse;Eolien;0,004246604
2024-02;Corse;Eolien;0,002718528
2024-03;Corse;Eolien;0,003876144
2024-04;Corse;Eolien;0,002837034
2024-05;Corse;Eolien;0,002787316
2024-06;Corse;Eolien;0,002959394
2024-07;Corse;Eolien;0,001180018
2024-08;Corse;Eolien;0,000998532
2024-09;Corse;Eolien;0,003178084
2024-10;Corse;Eolien;0,002872512
2024-11;Corse;Eolien;0,00236811
2024-12;Corse;Eolien;0,00366417
2025-01;Corse;Eolien;0,003295173
2025-02;Corse;Eolien;0,002092176
2025-03;Corse;Eolien;0,003248794
2025-04;Corse;Eolien;0,001711885
2025-05;Corse;Eolien;0,001877466
2025-06;Corse;Eolien;0,001152733
2025-07;Corse;Eolien;0,002290814
2025-08;Corse;Eolien;0,001821676
2025-09;Corse;Eolien;0,001821676
2025-10;Corse;Eolien;0,001821676
2014-01;Corse;Thermique fossile;0,046399002
2014-02;Corse;Thermique fossile;0,044178008
2014-03;Corse;Thermique fossile;0,050186988
2014-04;Corse;Thermique fossile;0,04319799
2014-05;Corse;Thermique fossile;0,044427991
2014-06;Corse;Thermique fossile;0,056823
2014-07;Corse;Thermique fossile;0,091492997
2014-08;Corse;Thermique fossile;0,100300004
2014-09;Corse;Thermique fossile;0,09202101
2014-10;Corse;Thermique fossile;0,082187997
2014-11;Corse;Thermique fossile;0,07699101
2014-12;Corse;Thermique fossile;0,091726985
2015-01;Corse;Thermique fossile;0,114432005
2015-02;Corse;Thermique fossile;0,072853984
2015-03;Corse;Thermique fossile;0,050019999
2015-04;Corse;Thermique fossile;0,048525
2015-05;Corse;Thermique fossile;0,054127984
2015-06;Corse;Thermique fossile;0,07372101
2015-07;Corse;Thermique fossile;0,118849009
2015-08;Corse;Thermique fossile;0,110660018
2015-09;Corse;Thermique fossile;0,09185499
2015-10;Corse;Thermique fossile;0,076162996
2015-11;Corse;Thermique fossile;0,086952
2015-12;Corse;Thermique fossile;0,107726984
2016-01;Corse;Thermique fossile;0,061205284
2016-02;Corse;Thermique fossile;0,04213236
2016-03;Corse;Thermique fossile;0,0448633
2016-04;Corse;Thermique fossile;0,05283948
2016-05;Corse;Thermique fossile;0,063313687
2016-06;Corse;Thermique fossile;0,0740859
2016-07;Corse;Thermique fossile;0,106182967
2016-08;Corse;Thermique fossile;0,110508583
2016-09;Corse;Thermique fossile;0,08289933
2016-10;Corse;Thermique fossile;0,078804673
2016-11;Corse;Thermique fossile;0,0634464
2016-12;Corse;Thermique fossile;0,082772573
2017-01;Corse;Thermique fossile;0,101914422
2017-02;Corse;Thermique fossile;0,03897502
2017-03;Corse;Thermique fossile;0,045789605
2017-04;Corse;Thermique fossile;0,05298252
2017-05;Corse;Thermique fossile;0,062453747
2017-06;Corse;Thermique fossile;0,0947298
2017-07;Corse;Thermique fossile;0,112907766
2017-08;Corse;Thermique fossile;0,121376253
2017-09;Corse;Thermique fossile;0,08470245
2017-10;Corse;Thermique fossile;0,083481566
2017-11;Corse;Thermique fossile;0,1067385
2017-12;Corse;Thermique fossile;0,100757812
2018-01;Corse;Thermique fossile;0,056251825
2018-02;Corse;Thermique fossile;0,093087764
2018-03;Corse;Thermique fossile;0,045177959
2018-04;Corse;Thermique fossile;0,03533568
2018-05;Corse;Thermique fossile;0,036977792
2018-06;Corse;Thermique fossile;0,05496318
2018-07;Corse;Thermique fossile;0,096345396
2018-08;Corse;Thermique fossile;0,110765852
2018-09;Corse;Thermique fossile;0,08405046
2018-10;Corse;Thermique fossile;0,06992303
2018-11;Corse;Thermique fossile;0,05708349
2018-12;Corse;Thermique fossile;0,078937594
2019-01;Corse;Thermique fossile;0,131561985
2019-02;Corse;Thermique fossile;0,060856012
2019-03;Corse;Thermique fossile;0,084150012
2019-04;Corse;Thermique fossile;0,101577
2019-05;Corse;Thermique fossile;0,051387987
2019-06;Corse;Thermique fossile;0,070842
2019-07;Corse;Thermique fossile;0,107779994
2019-08;Corse;Thermique fossile;0,111789968
2019-09;Corse;Thermique fossile;0,08473398
2019-10;Corse;Thermique fossile;0,075807009
2019-11;Corse;Thermique fossile;0,04452801
2019-12;Corse;Thermique fossile;0,042755975
2020-01;Corse;Thermique fossile;0,075109001
2020-02;Corse;Thermique fossile;0,067393999
2020-03;Corse;Thermique fossile;0,049887992
2020-04;Corse;Thermique fossile;0,04198101
2020-05;Corse;Thermique fossile;0,035819012
2020-06;Corse;Thermique fossile;0,06189699
2020-07;Corse;Thermique fossile;0,097183016
2020-08;Corse;Thermique fossile;0,112898993
2020-09;Corse;Thermique fossile;0,08346498
2020-10;Corse;Thermique fossile;0,046715971
2020-11;Corse;Thermique fossile;0,06854301
2020-12;Corse;Thermique fossile;0,055392009
2021-01;Corse;Thermique fossile;0,071175411
2021-02;Corse;Thermique fossile;0,040418476
2021-03;Corse;Thermique fossile;0,055689058
2021-04;Corse;Thermique fossile;0,05736201
2021-05;Corse;Thermique fossile;0,035970106
2021-06;Corse;Thermique fossile;0,07156608
2021-07;Corse;Thermique fossile;0,105381183
2021-08;Corse;Thermique fossile;0,114410677
2021-09;Corse;Thermique fossile;0,09509079
2021-10;Corse;Thermique fossile;0,086952613
2021-11;Corse;Thermique fossile;0,09191607
2021-12;Corse;Thermique fossile;0,105289516
2022-01;Corse;Thermique fossile;0,123392599
2022-02;Corse;Thermique fossile;0,108700294
2022-03;Corse;Thermique fossile;0,124307475
2022-04;Corse;Thermique fossile;0,062574354
2022-05;Corse;Thermique fossile;0,051159388
2022-06;Corse;Thermique fossile;0,096653852
2022-07;Corse;Thermique fossile;0,125577022
2022-08;Corse;Thermique fossile;0,131699753
2022-09;Corse;Thermique fossile;0,099907226
2022-10;Corse;Thermique fossile;0,074215481
2022-11;Corse;Thermique fossile;0,060171447
2022-12;Corse;Thermique fossile;0,056006748
2023-01;Corse;Thermique fossile;0,054392105
2023-02;Corse;Thermique fossile;0,051871975
2023-03;Corse;Thermique fossile;0,038020623
2023-04;Corse;Thermique fossile;0,05270312
2023-05;Corse;Thermique fossile;0,045509968
2023-06;Corse;Thermique fossile;0,058609507
2023-07;Corse;Thermique fossile;0,127975013
2023-08;Corse;Thermique fossile;0,110999166
2023-09;Corse;Thermique fossile;0,084411766
2023-10;Corse;Thermique fossile;0,059507225
2023-11;Corse;Thermique fossile;0,03879181
2023-12;Corse;Thermique fossile;0,060193514
2024-01;Corse;Thermique fossile;0,067644822
2024-02;Corse;Thermique fossile;0,05031495
2024-03;Corse;Thermique fossile;0,039331213
2024-04;Corse;Thermique fossile;0,048200484
2024-05;Corse;Thermique fossile;0,05252329
2024-06;Corse;Thermique fossile;0,075921423
2024-07;Corse;Thermique fossile;0,144368778
2024-08;Corse;Thermique fossile;0,130075564
2024-09;Corse;Thermique fossile;0,077033554
2024-10;Corse;Thermique fossile;0,054653982
2024-11;Corse;Thermique fossile;0,060694909
2024-12;Corse;Thermique fossile;0,081427724
2025-01;Corse;Thermique fossile;0,058286653
2025-02;Corse;Thermique fossile;0,051767026
2025-03;Corse;Thermique fossile;0,041662993
2025-04;Corse;Thermique fossile;0,034897547
2025-05;Corse;Thermique fossile;0,050165327
2025-06;Corse;Thermique fossile;0,07821231
2025-07;Corse;Thermique fossile;0,106303748
2025-08;Corse;Thermique fossile;0,106151777
2025-09;Corse;Thermique fossile;0,106151777
2025-10;Corse;Thermique fossile;0,106151777
2014-01;Corse;Thermique renouvelable et déchets;0,001024116
2014-02;Corse;Thermique renouvelable et déchets;0,001066184
2014-03;Corse;Thermique renouvelable et déchets;0,001147378
2014-04;Corse;Thermique renouvelable et déchets;0,0008547
2014-05;Corse;Thermique renouvelable et déchets;0,001052605
2014-06;Corse;Thermique renouvelable et déchets;0,00080754
2014-07;Corse;Thermique renouvelable et déchets;0,001018753
2014-08;Corse;Thermique renouvelable et déchets;0,001119193
2014-09;Corse;Thermique renouvelable et déchets;0,00087333
2014-10;Corse;Thermique renouvelable et déchets;0,000533886
2014-11;Corse;Thermique renouvelable et déchets;0,00084459
2014-12;Corse;Thermique renouvelable et déchets;0,001048823
2015-01;Corse;Thermique renouvelable et déchets;0,001081683
2015-02;Corse;Thermique renouvelable et déchets;0,0009723
2015-03;Corse;Thermique renouvelable et déchets;0,000397536
2015-04;Corse;Thermique renouvelable et déchets;0,00088386
2015-05;Corse;Thermique renouvelable et déchets;0,000872991
2015-06;Corse;Thermique renouvelable et déchets;0,00088956
2015-07;Corse;Thermique renouvelable et déchets;0,000985118
2015-08;Corse;Thermique renouvelable et déchets;0,001020024
2015-09;Corse;Thermique renouvelable et déchets;0,00040353
2015-10;Corse;Thermique renouvelable et déchets;0,001098999
2015-11;Corse;Thermique renouvelable et déchets;0,00092409
2015-12;Corse;Thermique renouvelable et déchets;0,000626355
2016-01;Corse;Thermique renouvelable et déchets;0,001281819
2016-02;Corse;Thermique renouvelable et déchets;0,000751158
2016-03;Corse;Thermique renouvelable et déchets;0,000950266
2016-04;Corse;Thermique renouvelable et déchets;0,00091275
2016-05;Corse;Thermique renouvelable et déchets;0,000920483
2016-06;Corse;Thermique renouvelable et déchets;0,0008568
2016-07;Corse;Thermique renouvelable et déchets;0,00090861
2016-08;Corse;Thermique renouvelable et déchets;0,000541663
2016-09;Corse;Thermique renouvelable et déchets;0,00055677
2016-10;Corse;Thermique renouvelable et déchets;0,000833748
2016-11;Corse;Thermique renouvelable et déchets;0,00053298
2016-12;Corse;Thermique renouvelable et déchets;0,00011222
2017-01;Corse;Thermique renouvelable et déchets;0,000630075
2017-02;Corse;Thermique renouvelable et déchets;0,000430136
2017-03;Corse;Thermique renouvelable et déchets;0,000593192
2017-04;Corse;Thermique renouvelable et déchets;0,00061464
2017-05;Corse;Thermique renouvelable et déchets;0,000800606
2017-06;Corse;Thermique renouvelable et déchets;0,00057927
2017-07;Corse;Thermique renouvelable et déchets;0,000674653
2017-08;Corse;Thermique renouvelable et déchets;0,000834055
2017-09;Corse;Thermique renouvelable et déchets;0,00078441
2017-10;Corse;Thermique renouvelable et déchets;0,000857619
2017-11;Corse;Thermique renouvelable et déchets;0,0007212
2017-12;Corse;Thermique renouvelable et déchets;0,000733987
2018-01;Corse;Thermique renouvelable et déchets;0,000639561
2018-02;Corse;Thermique renouvelable et déchets;0,000646128
2018-03;Corse;Thermique renouvelable et déchets;0,000838166
2018-04;Corse;Thermique renouvelable et déchets;0,00075114
2018-05;Corse;Thermique renouvelable et déchets;0,000822368
2018-06;Corse;Thermique renouvelable et déchets;0,0008532
2018-07;Corse;Thermique renouvelable et déchets;0,000803365
2018-08;Corse;Thermique renouvelable et déchets;0,000766444
2018-09;Corse;Thermique renouvelable et déchets;0,00076755
2018-10;Corse;Thermique renouvelable et déchets;0,000621827
2018-11;Corse;Thermique renouvelable et déchets;0,00052941
2018-12;Corse;Thermique renouvelable et déchets;0,000549196
2019-01;Corse;Thermique renouvelable et déchets;0,0007254
2019-02;Corse;Thermique renouvelable et déchets;0,000641564
2019-03;Corse;Thermique renouvelable et déchets;0,000688885
2019-04;Corse;Thermique renouvelable et déchets;0,0006585
2019-05;Corse;Thermique renouvelable et déchets;0,00068355
2019-06;Corse;Thermique renouvelable et déchets;0,00067854
2019-07;Corse;Thermique renouvelable et déchets;0,0006386
2019-08;Corse;Thermique renouvelable et déchets;0,000639995
2019-09;Corse;Thermique renouvelable et déchets;0,00054723
2019-10;Corse;Thermique renouvelable et déchets;0,000503931
2019-11;Corse;Thermique renouvelable et déchets;0,00044772
2019-12;Corse;Thermique renouvelable et déchets;0,000489521
2020-01;Corse;Thermique renouvelable et déchets;0,000614017
2020-02;Corse;Thermique renouvelable et déchets;0,000464725
2020-03;Corse;Thermique renouvelable et déchets;0,000543349
2020-04;Corse;Thermique renouvelable et déchets;0,00054384
2020-05;Corse;Thermique renouvelable et déchets;0,000593743
2020-06;Corse;Thermique renouvelable et déchets;0,00047484
2020-07;Corse;Thermique renouvelable et déchets;0,000501549
2020-08;Corse;Thermique renouvelable et déchets;0,00055862
2020-09;Corse;Thermique renouvelable et déchets;0,00056919
2020-10;Corse;Thermique renouvelable et déchets;0,000606772
2020-11;Corse;Thermique renouvelable et déchets;0,00041358
2020-12;Corse;Thermique renouvelable et déchets;0,000548731
2021-01;Corse;Thermique renouvelable et déchets;0,000454243
2021-02;Corse;Thermique renouvelable et déchets;0,000373576
2021-03;Corse;Thermique renouvelable et déchets;0,000428649
2021-04;Corse;Thermique renouvelable et déchets;0,00039594
2021-05;Corse;Thermique renouvelable et déchets;0,000267499
2021-06;Corse;Thermique renouvelable et déchets;0,00028317
2021-07;Corse;Thermique renouvelable et déchets;0,000412486
2021-08;Corse;Thermique renouvelable et déchets;0,000330832
2021-09;Corse;Thermique renouvelable et déchets;0,00035499
2021-10;Corse;Thermique renouvelable et déchets;0,00029862
2021-11;Corse;Thermique renouvelable et déchets;0,00026439
2021-12;Corse;Thermique renouvelable et déchets;0,000223944
2022-01;Corse;Thermique renouvelable et déchets;0,000263092
2022-02;Corse;Thermique renouvelable et déchets;0,000271415
2022-03;Corse;Thermique renouvelable et déchets;0,000350887
2022-04;Corse;Thermique renouvelable et déchets;0,000309535
2022-05;Corse;Thermique renouvelable et déchets;0,000272079
2022-06;Corse;Thermique renouvelable et déchets;0,000199692
2022-07;Corse;Thermique renouvelable et déchets;0,000227997
2022-08;Corse;Thermique renouvelable et déchets;0,000216799
2022-09;Corse;Thermique renouvelable et déchets;0,000195823
2022-10;Corse;Thermique renouvelable et déchets;0,000224553
2022-11;Corse;Thermique renouvelable et déchets;0,000217702
2022-12;Corse;Thermique renouvelable et déchets;0,00018874
2023-01;Corse;Thermique renouvelable et déchets;0,000196632
2023-02;Corse;Thermique renouvelable et déchets;0,000131535
2023-03;Corse;Thermique renouvelable et déchets;0,000156552
2023-04;Corse;Thermique renouvelable et déchets;8,92E-06
2023-05;Corse;Thermique renouvelable et déchets;9,28E-06
2023-06;Corse;Thermique renouvelable et déchets;7,36E-05
2023-07;Corse;Thermique renouvelable et déchets;0,000264865
2023-08;Corse;Thermique renouvelable et déchets;0,000226725
2023-09;Corse;Thermique renouvelable et déchets;0,000270799
2023-10;Corse;Thermique renouvelable et déchets;0,000337854
2023-11;Corse;Thermique renouvelable et déchets;0,000265949
2023-12;Corse;Thermique renouvelable et déchets;0,000236823
2024-01;Corse;Thermique renouvelable et déchets;0,00014828
2024-02;Corse;Thermique renouvelable et déchets;0,000225461
2024-03;Corse;Thermique renouvelable et déchets;0,000186868
2024-04;Corse;Thermique renouvelable et déchets;0,000246822
2024-05;Corse;Thermique renouvelable et déchets;0,000130701
2024-06;Corse;Thermique renouvelable et déchets;0,0001742
2024-07;Corse;Thermique renouvelable et déchets;0,000257102
2024-08;Corse;Thermique renouvelable et déchets;0,00021296
2024-09;Corse;Thermique renouvelable et déchets;0,00011817
2024-10;Corse;Thermique renouvelable et déchets;0,000225724
2024-11;Corse;Thermique renouvelable et déchets;0,000225923
2024-12;Corse;Thermique renouvelable et déchets;0,000239066
2025-01;Corse;Thermique renouvelable et déchets;0,000254477
2025-02;Corse;Thermique renouvelable et déchets;0,000246181
2025-03;Corse;Thermique renouvelable et déchets;0,000341884
2025-04;Corse;Thermique renouvelable et déchets;0,000297816
2025-05;Corse;Thermique renouvelable et déchets;0,000313942
2025-06;Corse;Thermique renouvelable et déchets;0,000291117
2025-07;Corse;Thermique renouvelable et déchets;0,000183857
2025-08;Corse;Thermique renouvelable et déchets;0,000136443
2025-09;Corse;Thermique renouvelable et déchets;0,000136443
2025-10;Corse;Thermique renouvelable et déchets;0,000136443
2014-01;Corse;Energie produite;0,149048249
2014-02;Corse;Energie produite;0,142373613
2014-03;Corse;Energie produite;0,143728077
2014-04;Corse;Energie produite;0,129597509
2014-05;Corse;Energie produite;0,11257386
2014-06;Corse;Energie produite;0,097657448
2014-07;Corse;Energie produite;0,121602619
2014-08;Corse;Energie produite;0,129663156
2014-09;Corse;Energie produite;0,111247243
2014-10;Corse;Energie produite;0,09613053
2014-11;Corse;Energie produite;0,108259782
2014-12;Corse;Energie produite;0,137673847
2015-01;Corse;Energie produite;0,155569279
2015-02;Corse;Energie produite;0,14858652
2015-03;Corse;Energie produite;0,152678296
2015-04;Corse;Energie produite;0,13080938
2015-05;Corse;Energie produite;0,100489736
2015-06;Corse;Energie produite;0,104731888
2015-07;Corse;Energie produite;0,149517118
2015-08;Corse;Energie produite;0,139326347
2015-09;Corse;Energie produite;0,111229195
2015-10;Corse;Energie produite;0,102625599
2015-11;Corse;Energie produite;0,109344434
2015-12;Corse;Energie produite;0,130256636
2016-01;Corse;Energie produite;0,154555039
2016-02;Corse;Energie produite;0,148157005
2016-03;Corse;Energie produite;0,152920508
2016-04;Corse;Energie produite;0,115457499
2016-05;Corse;Energie produite;0,11316295
2016-06;Corse;Energie produite;0,108271286
2016-07;Corse;Energie produite;0,136579543
2016-08;Corse;Energie produite;0,137412771
2016-09;Corse;Energie produite;0,107448022
